CustomerID,Gender,Age,Country,City,BranchID,PaymentType,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Value_Tier
6001028991,Female,62,South Africa,Cape Town,BR-003,Instant,2023-09-17,524,2,981.29,2,2,3,223,7,Lost Customers,Low Value
6001539853,Male,62,Germany,Chanchester,BR-001,Instant,2024-07-17,220,2,1289.39,4,2,4,424,10,Potential Loyalists,Medium Value
6001702930,Female,18,Canada,Toronto,BR-007,Credit,2024-09-29,146,3,1448.03,5,3,4,534,12,Loyal Customers,High Value
6004917760,Other,56,Canada,Toronto,BR-007,Instant,2023-04-10,684,5,978.36,1,5,3,153,9,At Risk,Low Value
6005287248,Male,79,Brazil,Rio de Janeiro,BR-006,Instant,2023-04-10,684,6,1815.46,1,5,5,155,11,At Risk,High Value
6007886377,,72,France,Invalid_City,BR-002,Credit,2023-03-29,696,4,68216.22,1,4,5,145,10,At Risk,High Value
6008218437,Female,67,Canada,Toronto,BR-007,Instant,2023-09-13,528,5,1343.72,2,5,4,254,11,At Risk,Medium Value
6008703098,Female,70,France,Paris,BR-002,Instant,2024-12-11,73,5,610.23,5,5,1,551,11,Loyal Customers,Low Value
6008954405,Male,36,Japan,Tokyo,BR-005,Instant,2023-10-15,496,3,1229.32,2,3,4,234,9,At Risk,Medium Value
6009112530,Male,44,Canada,Toronto,BR-007,Instant,2024-09-29,146,3,1094.24,5,3,3,533,11,Loyal Customers,Medium Value
6012382654,Male,47,South Africa,Cape Town,BR-003,Instant,2023-10-28,483,3,684.03,2,3,2,232,7,At Risk,Low Value
6013437648,Female,25,South Africa,Cape Town,BR-003,Instant,2024-03-13,346,3,132563.75,3,3,5,335,11,Loyal Customers,High Value
6014677511,Male,60,Canada,Toronto,BR-007,Instant,2024-06-24,243,0,1310.25,4,1,4,414,9,New Customers,Medium Value
6014702839,Male,31,France,Paris,BR-002,Instant,2024-05-13,285,1,1179.87,4,1,4,414,9,New Customers,Medium Value
6015338437,Male,75,Singapore,Singapore,BR-004,Instant,2024-05-02,296,0,17519.35,3,1,5,315,9,Need Attention,High Value
6015779864,Male,76,Canada,Amandashire,BR-007,Instant,2023-11-19,461,5,1379.65,2,5,4,254,11,At Risk,Medium Value
6017223477,Male,34,Singapore,Singapore,BR-004,Instant,2024-06-30,237,3,695.09,4,3,2,432,9,Loyal Customers,Low Value
6018035875,Male,61,Singapore,Katherineton,BR-004,Instant,2025-01-08,45,5,940.52,5,5,3,553,13,Loyal Customers,Low Value
6019483057,Male,67,South Africa,Cape Town,BR-003,Credit,2024-03-06,353,3,1083.17,3,3,3,333,9,Loyal Customers,Medium Value
6021169562,Other,30,Germany,Berlin,BR-001,Credit,2024-11-11,103,2,1699.9,5,2,5,525,12,Potential Loyalists,High Value
6021570977,Female,48,Canada,Toronto,BR-007,Instant,2024-07-03,234,2,1447.2,4,2,4,424,10,Potential Loyalists,High Value
6021620897,Male,52,South Africa,Cape Town,BR-003,Instant,2024-02-11,377,4,581.91,3,4,1,341,8,Loyal Customers,Low Value
6022071265,Female,72,South Africa,Cape Town,BR-003,Instant,2023-05-23,641,0,620.34,1,1,1,111,3,Lost Customers,Low Value
6024100856,Other,20,France,Paris,BR-002,Instant,2024-06-23,244,4,980.22,4,4,3,443,11,Loyal Customers,Low Value
6024351022,Male,30,Japan,Tokyo,BR-005,Instant,2024-01-07,412,2,708.1,3,2,2,322,7,Need Attention,Low Value
6026595213,Male,60,Japan,Tokyo,BR-005,Credit,2024-07-22,215,3,1463.97,4,3,4,434,11,Loyal Customers,High Value
6027362991,Female,18,Brazil,Rio de Janeiro,BR-006,Instant,2023-05-27,637,4,1337.62,1,4,4,144,9,At Risk,Medium Value
6028154261,Female,49,Japan,Tokyo,BR-005,Instant,2023-07-25,578,4,608.65,2,4,1,241,7,At Risk,Low Value
6028799030,Female,49,South Africa,Invalid_City,BR-003,Credit,2024-11-04,110,0,1242.31,5,1,4,514,10,New Customers,Medium Value
6029150632,Female,45,Singapore,Singapore,BR-004,Credit,2024-09-18,157,7,762.77,4,5,2,452,11,Loyal Customers,Low Value
6030406336,Female,66,Singapore,Singapore,BR-004,Instant,2024-06-24,243,4,1562.42,4,4,5,445,13,Champions,High Value
6031548884,Other,23,South Africa,Cape Town,BR-003,Instant,2023-08-11,561,2,1307.55,2,2,4,224,8,Lost Customers,Medium Value
6033023471,Male,62,South Africa,Cape Town,BR-003,Instant,2024-10-31,114,4,689.27,5,4,2,542,11,Loyal Customers,Low Value
6033264594,Female,39,Japan,Tokyo,BR-005,Instant,2023-10-10,501,2,1809.77,2,2,5,225,9,Lost Customers,High Value
6033999232,Male,71,Brazil,Invalid_City,BR-006,Credit,2023-07-08,595,6,1642.69,1,5,5,155,11,At Risk,High Value
6036684214,Female,54,Brazil,Rio de Janeiro,BR-006,Instant,2024-05-27,271,3,1058.4,4,3,3,433,10,Loyal Customers,Medium Value
6036762223,Male,67,France,Paris,BR-002,Credit,2023-12-20,430,3,819.12,3,3,2,332,8,Loyal Customers,Low Value
6037765200,Male,56,Brazil,Rio de Janeiro,BR-006,Credit,2024-08-22,184,5,1673.41,4,5,5,455,14,Champions,High Value
6039671901,Female,65,Singapore,South Jamie,BR-004,Credit,2023-10-11,500,2,451.03,2,2,1,221,5,Lost Customers,Low Value
6040660947,Male,20,Invalid_Country,Tokyo,BR-005,Instant,2023-12-10,440,3,902.8,3,3,2,332,8,Loyal Customers,Low Value
6044199843,Female,76,Brazil,Invalid_City,BR-006,Instant,2024-09-03,172,1,1271.21,4,1,4,414,9,New Customers,Medium Value
6044937541,Female,64,South Africa,Cape Town,BR-003,Instant,2024-08-28,178,3,1028.95,4,3,3,433,10,Loyal Customers,Low Value
6046256216,Male,24,Singapore,Singapore,BR-004,Credit,2024-03-29,330,3,1176.8,3,3,4,334,10,Loyal Customers,Medium Value
6046471275,Male,35,South Africa,East Jessica,BR-003,Instant,2023-04-28,666,2,723.33,1,2,2,122,5,Lost Customers,Low Value
6047182804,Female,53,South Africa,Cape Town,BR-003,Instant,2023-12-09,441,4,1080.57,3,4,3,343,10,Loyal Customers,Medium Value
6048301889,Female,44,Germany,Berlin,BR-001,Credit,2023-04-18,676,2,889.9,1,2,2,122,5,Lost Customers,Low Value
6048674102,Other,71,Canada,Toronto,BR-007,Credit,2024-07-23,214,6,1593.35,4,5,5,455,14,Champions,High Value
6049513650,Female,72,Invalid_Country,Nelsonside,BR-006,Instant,2024-01-26,393,4,161161.15,3,4,5,345,12,Loyal Customers,High Value
6050188550,Male,20,France,Paris,BR-002,Credit,2023-07-11,592,3,1320.32,1,3,4,134,8,At Risk,Medium Value
6051233063,Male,30,Canada,Toronto,BR-007,Instant,2023-11-15,465,4,677.75,2,4,2,242,8,At Risk,Low Value
6051710966,Female,20,Canada,Toronto,BR-007,Instant,2023-05-19,645,2,1487.74,1,2,4,124,7,Lost Customers,High Value
6052047638,Female,70,South Africa,Cape Town,BR-003,Credit,2023-06-27,606,1,1186.09,1,1,4,114,6,Lost Customers,Medium Value
6052766225,Male,50,South Africa,Cape Town,BR-003,Instant,2023-11-22,458,2,167911.18,2,2,5,225,9,Lost Customers,High Value
6055461619,Male,41,France,Paris,BR-002,Instant,2024-04-12,316,5,1692.37,3,5,5,355,13,Loyal Customers,High Value
6055654042,Female,19,Singapore,Singapore,BR-004,Instant,2024-09-17,158,2,1026.88,4,2,3,423,9,Potential Loyalists,Low Value
6058805428,Male,71,Germany,Invalid_City,BR-001,Instant,2024-01-05,414,3,1265.14,3,3,4,334,10,Loyal Customers,Medium Value
6059717281,Male,52,Canada,Toronto,BR-007,Credit,2023-08-08,564,3,1780.04,2,3,5,235,10,At Risk,High Value
6060584122,Female,33,Brazil,Rio de Janeiro,BR-006,Instant,2023-12-07,443,4,70230.56,3,4,5,345,12,Loyal Customers,High Value
6061570042,Female,76,South Africa,Cape Town,BR-003,Instant,2024-10-06,139,5,967.83,5,5,3,553,13,Loyal Customers,Low Value
6062351639,Male,63,France,Paris,BR-002,Instant,2023-12-05,445,4,439.06,2,4,1,241,7,At Risk,Low Value
6062655403,Male,43,South Africa,Cape Town,BR-003,Instant,2023-05-22,642,5,1022.91,1,5,3,153,9,At Risk,Low Value
6064782632,Female,77,France,Paris,BR-002,Instant,2025-01-26,27,5,1747.46,5,5,5,555,15,Champions,High Value
6066399494,Male,78,Japan,Tokyo,BR-005,Credit,2023-05-05,659,2,819.95,1,2,2,122,5,Lost Customers,Low Value
6067987051,Female,43,Japan,Tokyo,BR-005,Instant,2025-01-03,50,2,1060.19,5,2,3,523,10,Potential Loyalists,Medium Value
6070117017,Male,70,France,Paris,BR-002,Instant,2023-02-28,725,7,1052.93,1,5,3,153,9,At Risk,Medium Value
6070122337,Male,54,France,Paris,BR-002,Instant,2024-08-15,191,2,848.06,4,2,2,422,8,Potential Loyalists,Low Value
6072193184,Male,28,Singapore,Singapore,BR-004,Credit,2024-07-14,223,2,250.61,4,2,1,421,7,Potential Loyalists,Low Value
6072411175,Female,20,Germany,Berlin,BR-001,Instant,2023-12-26,424,1,325.54,3,1,1,311,5,Need Attention,Low Value
6075125775,Female,79,Japan,Tokyo,BR-005,Instant,2023-06-27,606,3,1072.66,1,3,3,133,7,At Risk,Medium Value
6075380980,Male,18,Invalid_Country,Singapore,BR-004,Instant,2023-07-11,592,0,1109.94,1,1,3,113,5,Lost Customers,Medium Value
6076374516,Female,32,Japan,Novakside,BR-005,Instant,2024-04-19,309,2,1116.84,3,2,3,323,8,Need Attention,Medium Value
6076556401,Male,68,France,Paris,BR-002,Credit,2023-10-29,482,5,407.62,2,5,1,251,8,At Risk,Low Value
6078172369,Male,51,Germany,Berlin,BR-001,Instant,2024-04-22,306,1,1625.27,3,1,5,315,9,Need Attention,High Value
6078285577,Male,49,Canada,Toronto,BR-007,Credit,2024-10-19,126,3,600.8,5,3,1,531,9,Loyal Customers,Low Value
6079758931,Male,58,Germany,Berlin,BR-001,Instant,2023-10-01,510,4,925.36,2,4,3,243,9,At Risk,Low Value
6080077786,Male,46,Brazil,Rio de Janeiro,BR-006,Instant,2023-08-07,565,1,261.9,2,1,1,211,4,Lost Customers,Low Value
6080658227,Female,43,Japan,Tokyo,BR-005,Instant,2025-02-18,4,11,1081.76,5,5,3,553,13,Loyal Customers,Medium Value
6082951833,Female,68,Canada,Toronto,BR-007,Instant,2023-12-17,433,1,552.93,3,1,1,311,5,Need Attention,Low Value
6083691770,Male,31,France,Paris,BR-002,Credit,2024-05-24,274,2,1087.56,4,2,3,423,9,Potential Loyalists,Medium Value
6084551355,Other,66,Singapore,Singapore,BR-004,Credit,2024-05-17,281,1,642.84,4,1,2,412,7,New Customers,Low Value
6084643364,Female,30,Brazil,Rio de Janeiro,BR-006,Instant,2023-03-29,696,5,363.12,1,5,1,151,7,At Risk,Low Value
6085803895,Female,70,Canada,Toronto,BR-007,Instant,2023-10-12,499,3,1261.23,2,3,4,234,9,At Risk,Medium Value
6086454808,Female,35,Germany,Berlin,BR-001,Instant,2025-02-07,15,2,1737.44,5,2,5,525,12,Potential Loyalists,High Value
6087078026,Female,41,Canada,Toronto,BR-007,Instant,2023-04-08,686,7,1608.16,1,5,5,155,11,At Risk,High Value
6087717949,Male,74,South Africa,Invalid_City,BR-003,Credit,2024-03-07,352,6,604.56,3,5,1,351,9,Loyal Customers,Low Value
6088647725,Female,23,Japan,Tokyo,BR-005,Credit,2024-12-10,74,0,751.96,5,1,2,512,8,New Customers,Low Value
6088683488,Female,75,Germany,Berlin,BR-001,Instant,2024-10-17,128,3,652.58,5,3,2,532,10,Loyal Customers,Low Value
6090071413,Female,18,Singapore,Invalid_City,BR-004,Credit,2023-08-15,557,3,1176.95,2,3,4,234,9,At Risk,Medium Value
6090257686,Female,31,Brazil,Rio de Janeiro,BR-006,Instant,2024-05-10,288,1,613.67,4,1,1,411,6,New Customers,Low Value
6091214549,Other,66,Germany,Berlin,BR-001,Instant,2023-09-26,515,3,602.74,2,3,1,231,6,At Risk,Low Value
6091296425,Female,30,Japan,Tokyo,BR-005,Instant,2023-08-06,566,2,163246.8,2,2,5,225,9,Lost Customers,High Value
6092233527,Female,76,Brazil,Rio de Janeiro,BR-006,Credit,2024-04-22,306,4,1979.59,3,4,5,345,12,Loyal Customers,High Value
6095988518,Male,65,Invalid_Country,Invalid_City,BR-002,Credit,2023-07-16,587,4,1621.03,2,4,5,245,11,At Risk,High Value
6097047006,Male,36,Germany,Berlin,BR-001,Instant,2023-04-05,689,1,1510.97,1,1,4,114,6,Lost Customers,High Value
6099391961,Male,55,Canada,Toronto,BR-007,Instant,2023-11-05,475,4,364.11,2,4,1,241,7,At Risk,Low Value
6099887634,Female,27,South Africa,Cape Town,BR-003,Instant,2025-01-20,33,3,1366.3,5,3,4,534,12,Loyal Customers,Medium Value
6102692159,Male,40,South Africa,Cape Town,BR-003,Credit,2024-11-23,91,1,1227.96,5,1,4,514,10,New Customers,Medium Value
6104235485,Female,29,Singapore,Singapore,BR-004,Instant,2024-08-15,191,3,1098.36,4,3,3,433,10,Loyal Customers,Medium Value
6104464355,Female,27,Brazil,Rio de Janeiro,BR-006,Instant,2023-12-27,423,0,740.93,3,1,2,312,6,Need Attention,Low Value
6105393582,Male,71,Japan,Invalid_City,BR-005,Instant,2023-05-28,636,4,634.54,1,4,2,142,7,At Risk,Low Value
6105959281,Other,59,France,Paris,BR-002,Instant,2024-02-01,387,2,1598.42,3,2,5,325,10,Need Attention,High Value
6106515842,Female,65,Japan,Tokyo,BR-005,Credit,2024-11-02,112,4,1549.28,5,4,5,545,14,Champions,High Value
6107493368,Male,62,France,Paris,BR-002,Instant,2023-08-12,560,1,721.15,2,1,2,212,5,Lost Customers,Low Value
6108357133,Other,74,France,Invalid_City,BR-002,Instant,2024-05-13,285,1,587.1,4,1,1,411,6,New Customers,Low Value
6109823547,Male,47,Canada,Invalid_City,BR-007,Instant,2024-06-08,259,5,407.38,4,5,1,451,10,Loyal Customers,Low Value
6112975483,Male,19,Brazil,Invalid_City,BR-006,Instant,2023-07-30,573,3,611.18,2,3,1,231,6,At Risk,Low Value
6113077834,Male,67,Canada,Toronto,BR-007,Instant,2024-02-10,378,2,191.56,3,2,1,321,6,Need Attention,Low Value
6113123755,Female,31,Japan,Tokyo,BR-005,Credit,2024-02-24,364,4,1373.01,3,4,4,344,11,Loyal Customers,Medium Value
6116566259,Female,29,Germany,Berlin,BR-001,Credit,2024-04-21,307,2,39831.19,3,2,5,325,10,Need Attention,High Value
6117481236,Female,60,Germany,Invalid_City,BR-001,Instant,2024-10-21,124,3,1301.45,5,3,4,534,12,Loyal Customers,Medium Value
6121168875,Female,26,Japan,Tokyo,BR-005,Credit,2024-03-04,355,1,127.73,3,1,1,311,5,Need Attention,Low Value
6125385962,Male,67,Singapore,Singapore,BR-004,Credit,2024-11-04,110,4,1571.23,5,4,5,545,14,Champions,High Value
6125866976,,65,Japan,Tokyo,BR-005,Instant,2023-06-28,605,2,746.07,1,2,2,122,5,Lost Customers,Low Value
6127119974,Male,33,France,Paris,BR-002,Instant,2024-02-22,366,5,1250.41,3,5,4,354,12,Loyal Customers,Medium Value
6128212739,Female,18,South Africa,Cape Town,BR-003,Instant,2023-07-20,583,2,1271.76,2,2,4,224,8,Lost Customers,Medium Value
6128265782,Female,19,Brazil,West Christina,BR-006,Instant,2025-01-25,28,3,1511.57,5,3,4,534,12,Loyal Customers,High Value
6128867834,Male,71,Germany,Berlin,BR-001,Instant,2024-07-07,230,4,1275.94,4,4,4,444,12,Champions,Medium Value
6130653174,Female,27,South Africa,Cape Town,BR-003,Instant,2024-04-28,300,0,1785.47,3,1,5,315,9,Need Attention,High Value
6131858813,Female,26,Singapore,Rickystad,BR-004,Instant,2024-05-22,276,1,1262.55,4,1,4,414,9,New Customers,Medium Value
6132201118,Male,31,South Africa,Cape Town,BR-003,Credit,2024-09-01,174,4,152.49,4,4,1,441,9,Loyal Customers,Low Value
6133444449,Other,65,Germany,Berlin,BR-001,Instant,2024-06-07,260,2,1142.94,4,2,3,423,9,Potential Loyalists,Medium Value
6135377848,Female,67,South Africa,Cape Town,BR-003,Credit,2023-06-03,630,4,1492.66,1,4,4,144,9,At Risk,High Value
6136730718,Male,60,South Africa,Cape Town,BR-003,Credit,2023-08-17,555,5,1652.08,2,5,5,255,12,At Risk,High Value
6138316978,Female,35,Japan,Tokyo,BR-005,Instant,2025-02-05,17,2,1346.36,5,2,4,524,11,Potential Loyalists,Medium Value
6138788684,Other,32,Canada,Toronto,BR-007,Instant,2023-03-29,696,3,520.93,1,3,1,131,5,At Risk,Low Value
6140225164,Other,71,Canada,Cookland,BR-007,Instant,2023-04-06,688,3,1782.45,1,3,5,135,9,At Risk,High Value
6140553998,Male,24,Invalid_Country,Tokyo,BR-005,Instant,2024-11-06,108,2,753.8,5,2,2,522,9,Potential Loyalists,Low Value
6140599557,Female,20,France,Paris,BR-002,Credit,2024-01-10,409,1,1229.38,3,1,4,314,8,Need Attention,Medium Value
6142259790,Female,25,Germany,Berlin,BR-001,Credit,2023-09-26,515,1,187.49,2,1,1,211,4,Lost Customers,Low Value
6143330929,Male,46,Germany,Larsontown,BR-001,Instant,2023-10-21,490,3,1004.06,2,3,3,233,8,At Risk,Low Value
6143515224,Female,79,France,Paris,BR-002,Credit,2025-02-20,2,3,560.71,5,3,1,531,9,Loyal Customers,Low Value
6147035328,Female,25,Canada,Toronto,BR-007,Instant,2023-03-24,701,5,877.66,1,5,2,152,8,At Risk,Low Value
6147868114,Female,39,Singapore,Singapore,BR-004,Credit,2024-05-31,267,5,53.83,4,5,1,451,10,Loyal Customers,Low Value
6148544078,Male,23,Germany,Berlin,BR-001,Instant,2025-01-01,52,2,619.73,5,2,1,521,8,Potential Loyalists,Low Value
6149039138,Female,65,South Africa,Cape Town,BR-003,Credit,2024-06-20,247,1,622.79,4,1,1,411,6,New Customers,Low Value
6149600164,Male,42,South Africa,Cape Town,BR-003,Instant,2024-10-18,127,3,869.46,5,3,2,532,10,Loyal Customers,Low Value
6149949490,Male,47,Brazil,Rio de Janeiro,BR-006,Instant,2023-08-11,561,6,974.42,2,5,3,253,10,At Risk,Low Value
6151848564,Male,56,Singapore,Singapore,BR-004,Instant,2023-06-08,625,1,1542.18,1,1,5,115,7,Lost Customers,High Value
6152156907,Male,52,France,Paris,BR-002,Instant,2024-07-25,212,1,1651.47,4,1,5,415,10,New Customers,High Value
6154830786,Male,19,Japan,Tokyo,BR-005,Instant,2023-10-13,498,8,1112.99,2,5,3,253,10,At Risk,Medium Value
6155259372,Female,25,Singapore,Sherriview,BR-004,Instant,2024-07-20,217,1,932.37,4,1,3,413,8,New Customers,Low Value
6155567306,Female,19,Japan,Invalid_City,BR-005,Instant,2025-01-03,50,2,1961.19,5,2,5,525,12,Potential Loyalists,High Value
6156187395,Male,50,Japan,Tokyo,BR-005,Credit,2024-11-07,107,4,122566.91,5,4,5,545,14,Champions,High Value
6158500060,Male,41,South Africa,Cape Town,BR-003,Credit,2023-05-27,637,9,262.74,1,5,1,151,7,At Risk,Low Value
6161604175,Female,48,Germany,Berlin,BR-001,Instant,2024-10-01,144,0,1000.31,5,1,3,513,9,New Customers,Low Value
6163681623,Male,32,Singapore,Singapore,BR-004,Credit,2024-12-11,73,6,664.77,5,5,2,552,12,Loyal Customers,Low Value
6164979978,Other,72,Brazil,Invalid_City,BR-006,Instant,2023-04-19,675,1,684.88,1,1,2,112,4,Lost Customers,Low Value
6166175242,Male,27,Brazil,Rio de Janeiro,BR-006,Instant,2024-02-08,380,2,1065.35,3,2,3,323,8,Need Attention,Medium Value
6166273847,Female,76,Brazil,Rio de Janeiro,BR-006,Credit,2024-06-04,263,2,1019.93,4,2,3,423,9,Potential Loyalists,Low Value
6167024960,Female,31,Germany,Berlin,BR-001,Instant,2024-10-08,137,1,868.33,5,1,2,512,8,New Customers,Low Value
6167461492,Other,51,Brazil,Rio de Janeiro,BR-006,Credit,2024-10-30,115,4,1001.07,5,4,3,543,12,Loyal Customers,Low Value
6167657557,Female,78,Japan,Tokyo,BR-005,Instant,2023-12-16,434,1,1262.42,3,1,4,314,8,Need Attention,Medium Value
6168644793,Male,53,France,Paris,BR-002,Instant,2024-07-21,216,2,1317.98,4,2,4,424,10,Potential Loyalists,Medium Value
6169059805,Female,79,South Africa,Cape Town,BR-003,Instant,2024-06-28,239,2,793.06,4,2,2,422,8,Potential Loyalists,Low Value
6169642514,Female,79,South Africa,Cape Town,BR-003,Instant,2023-06-26,607,5,1087.44,1,5,3,153,9,At Risk,Medium Value
6170698164,Male,21,Canada,Toronto,BR-007,Instant,2023-03-31,694,2,67455.66,1,2,5,125,8,Lost Customers,High Value
6170782168,Male,22,Brazil,Rio de Janeiro,BR-006,Instant,2023-10-18,493,1,778.05,2,1,2,212,5,Lost Customers,Low Value
6172327051,Male,53,Singapore,Singapore,BR-004,Instant,2024-10-25,120,5,819.33,5,5,2,552,12,Loyal Customers,Low Value
6172479817,Female,23,Canada,Toronto,BR-007,Instant,2023-11-02,478,4,496.24,2,4,1,241,7,At Risk,Low Value
6174500061,Female,52,Singapore,Singapore,BR-004,Credit,2024-06-15,252,0,2401.96,4,1,5,415,10,New Customers,High Value
6175552401,Male,56,South Africa,Invalid_City,BR-003,Credit,2024-06-07,260,5,1236.91,4,5,4,454,13,Champions,Medium Value
6175915814,Male,18,Brazil,Rio de Janeiro,BR-006,Instant,2023-03-31,694,4,998.51,1,4,3,143,8,At Risk,Low Value
6176627446,Female,50,Canada,Toronto,BR-007,Instant,2024-07-17,220,4,745.76,4,4,2,442,10,Loyal Customers,Low Value
6177103624,Female,63,South Africa,West Chadburgh,BR-003,Instant,2024-01-19,400,3,1066.21,3,3,3,333,9,Loyal Customers,Medium Value
6178191455,Female,75,Brazil,Rio de Janeiro,BR-006,Instant,2024-05-08,290,2,1817.43,4,2,5,425,11,Potential Loyalists,High Value
6178477827,Male,33,Brazil,Rio de Janeiro,BR-006,Credit,2023-07-17,586,2,430.69,2,2,1,221,5,Lost Customers,Low Value
6178606329,Male,79,Germany,Berlin,BR-001,Instant,2023-09-24,517,4,53836.34,2,4,5,245,11,At Risk,High Value
6180454449,Female,51,Singapore,Singapore,BR-004,Instant,2024-09-01,174,5,618.93,4,5,1,451,10,Loyal Customers,Low Value
6182791614,Male,39,Canada,Toronto,BR-007,Credit,2025-01-10,43,2,1052.82,5,2,3,523,10,Potential Loyalists,Medium Value
6184394665,Other,27,South Africa,Invalid_City,BR-003,Credit,2023-11-09,471,4,998.81,2,4,3,243,9,At Risk,Low Value
6185326826,Male,19,South Africa,Cape Town,BR-003,Instant,2023-02-25,728,1,1031.94,1,1,3,113,5,Lost Customers,Low Value
6186619969,Female,50,Japan,Tokyo,BR-005,Instant,2024-05-29,269,3,1684.09,4,3,5,435,12,Loyal Customers,High Value
6187437526,Male,44,France,Paris,BR-002,Instant,2023-08-12,560,2,2023.19,2,2,5,225,9,Lost Customers,High Value
6189293347,Female,19,South Africa,Cape Town,BR-003,Instant,2023-12-29,421,3,1228.28,3,3,4,334,10,Loyal Customers,Medium Value
6190298199,Male,55,Canada,Alexisville,BR-007,Instant,2023-07-24,579,3,1082.58,2,3,3,233,8,At Risk,Medium Value
6191482103,Male,31,Japan,Tokyo,BR-005,Instant,2023-10-02,509,4,1364.57,2,4,4,244,10,At Risk,Medium Value
6192545454,Female,63,Japan,Tokyo,BR-005,Instant,2023-05-10,654,8,1758.52,1,5,5,155,11,At Risk,High Value
6194989615,Female,21,Singapore,Singapore,BR-004,Instant,2023-07-17,586,2,170364.67,2,2,5,225,9,Lost Customers,High Value
6195690358,Female,45,Germany,Berlin,BR-001,Instant,2024-03-17,342,3,1121.58,3,3,3,333,9,Loyal Customers,Medium Value
6195711200,Male,55,France,Paris,BR-002,Instant,2024-12-29,55,3,810.9,5,3,2,532,10,Loyal Customers,Low Value
6196594894,Female,70,Japan,Tokyo,BR-005,Instant,2024-06-24,243,0,1400.3,4,1,4,414,9,New Customers,Medium Value
6199640440,Female,40,Singapore,Singapore,BR-004,Instant,2023-08-09,563,2,439.03,2,2,1,221,5,Lost Customers,Low Value
6199870187,Female,49,France,Invalid_City,BR-002,Credit,2024-07-07,230,1,1059.79,4,1,3,413,8,New Customers,Medium Value
6201489850,Male,52,Germany,Berlin,BR-001,Instant,2024-08-02,204,3,314.57,4,3,1,431,8,Loyal Customers,Low Value
6203193143,Female,19,Germany,Berlin,BR-001,Credit,2025-01-31,22,6,1116.01,5,5,3,553,13,Loyal Customers,Medium Value
6203664926,Male,18,Canada,Toronto,BR-007,Credit,2024-07-18,219,1,1289.21,4,1,4,414,9,New Customers,Medium Value
